,id,location.address,location.city,location.lat,location.lng,location.postalCode,location.state,name,stats.tipCount,stats.usersCount,tips,google_ids,google_reviews,yelp_ids,yelp_reviews
10,539dd8c9498e709d5f04fa49,6415 32nd Ave NW,Seattle,47.67567412366766,-122.39838671984013,98107.0,WA,Pico Café,3,50,"['Various breads baked in-house available daily. Pastries and treats available along with entrées to go. The caprese panini larger than expected and hit the spot.', 'The sandwiches are amazing here.', 'Cafe er billig og god.']",,[],pico-cafe-seattle,"[""Iced americano and latte \n Lighthouse Roasters Coffee Bean's \n Amazing ambiance/feel in the cafe/seating \n Menu looked amazing \n Baristas were kind and..."", 'We stopped in about an hour before the café closed and as they were transitioning into dinner.  In the completely silent café were three people at separate...', 'If I lived in the neighborhood, I would come here because it has a beautiful old-world feel. But they seem sort of dazed during lunch, and I waited a half...']"
11,56a3d7e6498e0d9960d6619a,,Seattle,47.675592,-122.39823999999999,,WA,Walter's,0,19,[],ChIJwZdG4tsVkFQRLwObZ7jAtvU,"['I love this place. Everybody is so nice in there. And the quality is amazing..', 'Went for the open mic night on a Friday night and had a great time! Music was in the back, outside. Had some great ice cream and lemonade. The beer and cider options looked good too. Fun crowd of all ages. ', 'Good atmosphere. Good service. Very popular. Good ice cream and sorbet. The outdoor eating area in back is quiet and has a relaxed vibe.', 'Super friendly service, great lattes! Superb family friendly neighborhood coffee and ice cream shop.\n\nBetter service & coffee than the coffee grinch lady across the street ..', 'Great ice cream, coffee made by people who care, Summer music out the back, who could ask for more? ']",walters-seattle-2,"[""Awesome place that we've been coming to forever. Beer, ice cream, coffee and donuts. What else do you need?"", ""Walter's is epitome of the neighborhood ice cream shop. Living in Seattle, I appreciate the neighborhood feel that reminds me of the small town I'm from...."", 'Walters has been our ""go to"" place for ice cream as Ballard residents for years and years. However, our enthusiasm has cooled for two reasons. First, they...']"
12,4b795e1bf964a52011f62ee3,3103 W Jameson St,Seattle,47.659875260413415,-122.3980593855696,98199.0,WA,Discovery Espresso,3,65,"['Roasted Pasilla Chile breakfast Sammy is awesome-an served all day!', 'Super cozy, local spot', 'They do Hot Chocolate as well as Coffee']",ChIJ3cldROsVkFQRUJV4D-vcRMA,"['No wifi, too small to sit and do work', ' Nice place to grab a latte and egg/cheese sandwich. Quiet corner.', 'Great cup of coffee! Friendly place easy walk to Discovery Park', 'Delicious coffees and smoothies. Close to Discovery Park and the Magnolia neighborhood of Seattle.', 'Great little gem with great coffee and amazing sandwiches.  Everything you should expect from a Seattle coffee house.  ']",discovery-espresso-and-juice-seattle,"['Two big thumbs up for the little local coffee shop that is Discovery Espresso!  Located just down the street from us, Discovery is an easy place to run down...', ""Shane is fantastic! This is one of the best Indy coffee shops around. Coffee is great, food is delicious, device is awesome.  If you're in Magnolia, and..."", 'Delicious coffee, good music, cool decor (i especially like the vintage repurposed lights), amazing breakfast sandwiches (the gear jammer is bomb) and the...']"
13,4ae35f24f964a520279421e3,3300 W. McGraw St.,Seattle,47.63981172,-122.39985559999998,98199.0,WA,Starbucks,8,669,"['The power outlets are at the base of the windows. Slightly hidden but plentiful!', 'Make sure to avoid parking in the ally. It is VERY tight to come out of especially if you drive an Expedition!', 'Try one of the Starbucks Reserve pour-over coffees for a real treat.', ""Try the Iced Kona Clover Coffee. It's amazing!"", ""They've remodeled and added a Clover machine."", 'Say hi to Hana!', 'Looking forward to meeting with new clients here tomorrow!', 'They sell coffee. Weirdness lol']",ChIJi7rY8oAVkFQR7Idtb6hhSsw,"['This last visit was pretty good, there were two males behind the counter who were  efficient and personable. Really enjoyed being there. That was very early Christmas Eve morning. Thank you.', 'Great place to get coffee. Well maintained and nice to visit.', 'Very nice quiet shop. Very relaxing and sunny sidewalk seating with light traffic.', ""Love this location. They know me well. Always great customer service. Where's the 10 stars button?"", 'By far the nicest staff at any Starbucks. Drinks are always perfect and a great place to run into neighborhood regulars. ']",starbucks-seattle-289,"['Hands down my favorite Starbucks in all of Seattle. Sam, Paul, Lauren and the entire staff here are so incredibly nice! I come to this location every day as...', ""What's there to say, it's a Starbucks so it's pretty much the same as all of the other Starbucks around the city.\n\nI do have to say, though, that this one..."", 'I always order  a quad grande americano with extra room.  This Starbucks has not gotten it right in over a year.  I order the same drink at other Starbucks...']"
14,4e874bca4690bcb96ccc961e,3223 W McGraw St,Seattle,47.63936318208165,-122.3994672441943,98199.0,WA,Uptown Espresso Magnolia,5,271,"[""Their famous velvet foam really is velvet. Get something with steamed milk - you won't regret it."", 'Omg-- I forget the name of it but a dark chocolate orange mocha --  amazing!!', 'Great thick foam, but be patient - you will be waiting about 10 minutes for a drink.', 'Wifi password: coffeebean', 'Try the chairman tea!']",ChIJ83ZI9YAVkFQRBeL8UIMJwvs,"['Very tasty coffee and selection of tea. The coffee indeed has lots of foam! On a separate occasion I had green tea and it was great. I like the atmosphere and the bathrooms are clean. Friendly staff. Bravo!', ""My daughter and I felt a little like we had a collective third eye. We figured this was because this location is where the locals hang out. Obvious Alaskans, we caught their attention and that's kind of nice in a town getting a bit big for its own britches. Seattle's becoming a place where nobody knows your name. At Uptown we had a rich creamy cocoa and my usual vanilla latte. Their homey tastiness beats the devils playground across the street hands down (for the uninitiated that would be Starbucks)."", 'Good americanos and friendly service. Can be a bit slow.  If you get an ice americano ask for an extra shot or two.', 'Nice and fast team. Good coffee.  Better vibe than SBUX, music not as loud. Usually a quiet place to do work. But note there are a lot of senior social groups that meet there weekday mornings so it can get noisy.  🙄  When Saturday Market is in season the line gets long, they should staff up. Note, no air conditioning so it gets HOT and muggy inside. \n', 'This is a gathering place for the locals. Friendly staff. A great place for kids to do homework or for tutoring. Usually quiet.']",uptown-espresso-seattle-11,"[""My personal favorite coffee house that we've found here in Seattle!  I've been here many times in our living here and I've always found the staff very..."", ""Good coffee, plenty of seating inside and out, and it's relatively quiet to boot. Some coffee shops are super loud - this is not one of those. The coffee is..."", 'I really enjoy visiting this coffee house as it has the perfect coffee shop vibe. When you walk in there are sturdy tables set up around, some with personal...']"
15,4cb7679bf50e224bf9eadefb,,Seattle,47.66772131,-122.39608526229858,98107.0,WA,Nellie's,2,36,"['The best coffee in the town, Todd really is a master of his craft, try the cheese toast, interesting flavor.', ""The iced mocha was pretty good. It was a decent substitute since they don't have iced coffee.""]",,[],,[]
16,49ea7da5f964a52073661fe3,2622 NW Market St,Seattle,47.66878064399137,-122.39155747750972,98107.0,WA,Firehouse Coffee,18,631,"[""Employees are very nice.  I used to go here very early in the morning in late 2008/early 2009.  They'd get Seattle Times before 7-11.   If you go at at say, 10:00 AM on a Saturday, expect a wait."", 'Really nice staff, good drinks and eats but they need to make a breakfast sandwich that is plain. No mayonnaise, no peppers, etc. Just egg and cheese ... Maybe bacon .... Mmmm bacon. :)', 'They have a great playroom in the back for kids and their parents. Out of the way of other customers so not to disturb them. But allows parents to relax while the kids have a lot to play with!', 'I love this place! Try a chai with rice milk on a cold day to warn you up! And grab a chipotle ham sandwich, too!', 'Another sign I saw advertises, ""Organic High Mountain Iced Black Tea"".  Also sounds tasty!', 'Family friendly coffee shop: they have a separate room with small chairs and toys just for kids.', 'Nice people, good hot chocolate, but the WiFi rarely works, and required re-logging-in ever 15 minutes when it does. Great place to relax, not a great place to work.', 'Very friendly employees. Good place to enjoy a coffee while your children play.', ""The cookies and banana bread are meh. Coffee is Vita. But it's great to have a separate area for families. Bring your laptop so you can work while the kids play."", ""I really like log cabin atmosphere of this coffee house. Batista's are cool. The Wi-Fi is slower than AT&T's 3G service on my iPhone.  I'm getting about 1/2 Mbps Dwn. :-("", 'Sign I saw today advertised ""organic cold-brew toddy"", sounds good!', 'Amazing lavender white mochas!!! They make my heart happy... \uf49c', 'Try a lavender white chocolate mocha and take a few sips over by the fireplace. Mmmm!', 'I love the dirty chais.', 'Chai Tea Latte', 'White choco mocha and almond croissant.', 'Spiced chai tea!! Oh yeah', 'Good coffee. Mmmmm.']",ChIJNzz8e8QVkFQRlnNDjddt3MU,"[""Great little place! And I say that not just because I know the owner! It has a very cozy, homey vibe, serves fantastic coffee, and very good sandwiches. The little kids' play room in the back is a wonderful addition too. Will definitely be back!"", 'Staff is extremely friendly. Hours suck though, and the drinks are made so slowly. Still better than Starbucks.', ""A fine place to kill time if you're in the area, but not worth a special trip. They do have a separate room for people with little children though, so a nice work environment for people who want a little distance from the chaos of kiddos."", 'Nice atmosphere, comfortable seating, good Wi-Fi connection, terrible customer service and acidic coffee.', 'Barista was rude to me. Feminists predominate as baristas here. Their misandry and baseness are par for the course.']",ballard-firehouse-coffee-seattle,"[""Overview:\nThe coffee is decent but I'm giving it an above average rating for service!  The staff here are friendly and very helpful so I'm a fan.  This..."", 'Five stars because service is always great and it has a nice and spacious playroom. Also, the dedicated parking lot is a huge plus (read: I suck at parallel...', 'Family visit in a fall morning... hot cocoa... son said no chocolate, Mom ordered a eggnog latte... no eggnog...Dad vanilla latte... hmmmm \nI will leave it...']"
17,4af72ca4f964a520c80622e3,4701 SW Admiral Way,Seattle,47.58093335962384,-122.39204425742336,98116.0,WA,Alki Mail and Dispatch,8,118,"['Great service, convenient and you can bring your dog in with you!  Great coffee & snacks too!', 'Love this place came from Columbia city to get coffee, copies, stamps, and wifi all at once!!! Love it!!!', 'Private mailboxes, coffee, gifts and shipping anywhere', 'Don, the owner  is wonderful and pleasant!', 'Customer service is better. New staff! :)', 'Yummmmmmmyyyyyyy hempy mocha', 'Very convenient', 'Shitty service and the drinks suck!!']",ChIJc0skZGRAkFQRx2QnPEPCtqk,"['This place is Amazing!  They are super busy with the Holiday Rush, but take time to visit with every customer and make sure their needs are met.  Even puppies love going in there -- and getting a treat.  There is a coffee stand inside and gift cards too.  I took in a document to be notarized, and they went above and beyond to provide efficient service.  Super grateful to have found them.  Looking forward to returning for a Chai -- and may even bring my puppy next time.  Thank you Alki Mail & Dispatch!', 'Went to two other places before finding this GEM! Needed a notary asap, and the other two declined for my simple three page power of attorney document! HORRAY for this wonderful, witty and incredible compassionate place!! Thank you so much - coffee there too! What a nice thing it is to have humans that treat you like a human!  BREE RAWKS a HAWK!!! LOVE HER....', ""So convenient to have once place for any mailing service. Everyone here is friendly and helpful. It's also a lovely place to grab a hot coffee and read a book, especially now that the rainy weather has started."", ""I'm in there several times a week. I rent a box and drop off and receive packages.\nEveryone there is friendly and always willing to help. Bree, the Manager has a great sense of humor and Don the owner is an all around great guy.\nIt's great doing business with local people."", 'Walked in and didn\'t have the label attached to my package yet. ""Just dropping off?"", ""Yep, sorry do you have some packing tape I can use?"", ""Oh don\'t worry, we\'ll take care of it."" In and out in 30 seconds. Great service!']",alki-mail-and-dispatch-seattle-2,"['Wow, 8 years after my initial review, I still love Alki Mail & Dispatch. Thank you to all the team there for making my personal and business life much more...', 'We stopped in on Sunday because one of our cats had escaped from our house, and we needed to print flyers. Michael took care of us, posted a flyer in the...', ""This is a nice place to have out in the neighborhood. \n\nI'm not much of a package mailer, but they definitely saved my bacon by having a notary public there...""]"
18,5096f6e7e4b0a70263aef800,,Seattle,47.65783779625515,-122.38927903998623,98199.0,WA,Gilman Ave Coffee,0,14,[],ChIJpQtPkZUVkFQRyOcny8waNbg,"['Friendly little neighborhood so convenience store.', 'Good mart !', '', '', '']",,[]
19,58bb41a0005a0f100d5bf8fe,,Seattle,47.686817,-122.38791,98117.0,WA,La Copa Cafe,1,12,['Friendly staff and good coffee'],,[],cafe-munir-seattle,"['A few assorted thoughts I had during a recent Sunday dinner at Cafe Munir:\n\n- man, this place is smaller than I thought. Glad we made a reservation!\n-...', 'Five star food- docking a star because it is a bit pricey. I recommend going on Sundays (make a reservation!) for the chefs special so you can try more of...', 'Looking for a place to dine with seven other hungry people on a Sunday? Ask them to combine the two four tops (tables for four) in the quiet back room when...']"
20,57767834498e7b1d7599e9db,7001 24th Ave NW,Seattle,47.67951085666989,-122.38765084646352,98117.0,WA,Mabel Coffee,5,67,"['The lady concocted a nice cold brew for me and it was perfect for the nice warm noon. They were having a bridal shower event at the back. I suppose it isnt a bad place at all for hosting such events', ""Don't plan on eating anything before or after bulletproof coffee - dat stuff is FILLING."", 'Profits help local affordable housing efforts -- and the coffee is excellent!', 'Lovely little coffee shop, great for working – and nice baristas!', 'They have pop tarts!']",,[],mabel-seattle,"['This was a cute little coffee shop that had comfy chairs to sit in. I got hot chocolate with a bagel and cream cheese; both were delicious.', 'With Mabel just around the corner, it should be our go-to, but instead we find ourselves seeking out alternatives that are out of our way just to avoid...', 'Round 2 of my Yelp post...lost the original one via my smart phone while I was there. So much for being in the moment! \n\nYesterday I had checked out a...']"
21,56c0c36bcd107f5cf53911bf,6420 24th Ave NW,Seattle,47.67558909983674,-122.38743216516791,98107.0,WA,Royal Drummer,7,206,"['Loving the vibes here! Milk is frothed perfectly in my latte and the pastries are delicious. Lots of sun pouring in, too!', 'Happy hour 25% off the whole menu 4-7 pm. Lots of food options. Delicious homemade vanilla syrup for coffee drinks!', 'So quaint, fresh, clean, and classy. Today is ""Rose All Day"" and I\'ve got my glass in hand. Coffee, wine, and homemade pies? Winning.', ""Can't beat 4-7 happy hour, breakfast sandwiches are amazing. Coffee is ok. Fries and aioli are delicious. Try the breakfast chorizo burrito"", 'Every possible type of coffee you could want - pourover, drip, lattes, even cortados!', 'Good and uncommon coffee, friendly staff', 'Decent spot for a morning coffee and small breakfast. Baked goods are hit or miss.']",,[],royal-drummer-cafe-seattle,"[""Away from the busier streets in Ballard is Royal Drummer Cafe. Free parking underground, with elevator access to the first floor (but keep in mind you can't..."", ""I've visited here a few times for coffee and snacks but recently made it in for brunch as well. They have a variety of coffees to select from and the folks..."", 'Food made simple. I had the sausage muffin with avocado breakfast sandwich. The sausage was seasoned well. The coffee was good.\n\nThe place was nice and no...']"
